date,L1_H1,n_unb,n_symbols,n_edges,balance_rate
2014-10-20,1.655362,24.0,38,247.0,0.8857
2014-10-21,1.526428,31.0,38,250.0,0.8551
2014-10-22,1.575607,28.0,38,240.0,0.8621
2014-10-23,1.47276,28.0,38,246.0,0.8667
2014-10-24,1.451857,27.0,38,246.0,0.8708
2014-10-25,1.181174,27.0,38,253.0,0.8756
2014-10-26,1.112291,17.0,38,243.0,0.9179
2014-10-27,1.133299,17.0,38,242.0,0.9175
2014-10-28,1.151256,18.0,38,241.0,0.9122
2014-10-29,1.149941,40.0,38,244.0,0.8068
2014-10-30,0.892066,15.0,38,243.0,0.9272
2014-10-31,1.108295,26.0,38,245.0,0.875
2014-11-01,1.078921,27.0,38,246.0,0.8708
2014-11-02,0.957047,24.0,38,249.0,0.8868
2014-11-03,1.08415,20.0,38,224.0,0.893
2014-11-04,1.020508,26.0,38,225.0,0.8617
2014-11-05,0.953027,26.0,38,234.0,0.868
2014-11-06,0.919896,42.0,38,236.0,0.7889
2014-11-07,1.029018,24.0,38,236.0,0.8794
2014-11-08,1.334301,33.0,38,248.0,0.8436
2014-11-09,1.412827,29.0,38,240.0,0.8571
2014-11-10,1.426931,25.0,38,251.0,0.8832
2014-11-11,1.380858,32.0,38,248.0,0.8483
2014-11-12,1.191679,12.0,38,235.0,0.9394
2014-11-13,1.015308,18.0,38,246.0,0.9139
2014-11-14,1.041117,9.0,38,217.0,0.95
2014-11-15,1.258964,36.0,38,216.0,0.7989
2014-11-16,1.143122,7.0,38,222.0,0.9622
2014-11-17,1.134391,18.0,38,222.0,0.9027
2014-11-18,1.248869,18.0,38,212.0,0.8971
2014-11-19,1.176266,35.0,38,229.0,0.8177
2014-11-20,1.291728,24.0,38,199.0,0.8519
2014-11-21,1.251667,27.0,38,203.0,0.8373
2014-11-22,1.194403,49.0,38,202.0,0.703
2014-11-23,1.164664,49.0,38,202.0,0.703
2014-11-24,1.338301,53.0,38,200.0,0.6748
2014-11-25,1.165131,26.0,38,190.0,0.8301
2014-11-26,1.126335,25.0,38,186.0,0.8322
2014-11-27,1.30148,34.0,38,193.0,0.7821
2014-11-28,1.319006,44.0,38,188.0,0.7086
2014-11-29,1.574716,48.0,38,199.0,0.7037
2014-11-30,1.318358,29.0,38,198.0,0.8199
2014-12-01,1.048986,16.0,38,208.0,0.9064
2014-12-02,0.932523,31.0,38,227.0,0.8368
2014-12-03,1.120096,39.0,38,215.0,0.7809
2014-12-04,1.125326,22.0,38,225.0,0.883
2014-12-05,1.428905,49.0,38,226.0,0.7407
2014-12-06,1.257689,26.0,38,241.0,0.8725
2014-12-07,1.147704,48.0,38,240.0,0.7635
2014-12-08,1.224088,51.0,38,256.0,0.7671
2014-12-09,1.569876,39.0,38,245.0,0.8125
2014-12-10,1.734977,41.0,38,218.0,0.7735
2014-12-11,1.455242,38.0,38,212.0,0.7829
2014-12-12,1.415376,25.0,38,237.0,0.8756
2014-12-13,1.280369,49.0,38,249.0,0.7689
2014-12-14,1.279841,33.0,38,260.0,0.852
2014-12-15,1.320802,31.0,38,256.0,0.8584
2014-12-16,1.290816,43.0,38,245.0,0.7933
2014-12-17,0.955884,20.0,38,265.0,0.9123
2014-12-18,0.672077,23.0,38,257.0,0.8955
2014-12-19,0.69443,17.0,38,248.0,0.9194
2014-12-20,0.755443,18.0,38,254.0,0.9171
2014-12-21,0.775624,20.0,38,258.0,0.9095
2014-12-22,0.643685,16.0,38,256.0,0.9269
2014-12-23,0.73374,18.0,38,251.0,0.9159
2014-12-24,0.68938,19.0,38,258.0,0.914
2014-12-25,0.688262,17.0,38,259.0,0.9234
2014-12-26,0.580449,37.0,38,262.0,0.8356
2014-12-27,0.625929,34.0,38,263.0,0.8496
2014-12-28,0.735692,21.0,38,273.0,0.911
2014-12-29,0.865965,18.0,38,273.0,0.9237
2014-12-30,0.892843,40.0,38,274.0,0.8312
2014-12-31,0.915133,29.0,38,279.0,0.8802
2015-01-01,0.750257,38.0,38,284.0,0.8462
2015-01-02,0.665135,42.0,38,290.0,0.834
2015-01-03,0.583535,16.0,38,288.0,0.9363
2015-01-04,0.586324,60.0,38,301.0,0.7727
2015-01-05,0.603715,18.0,38,311.0,0.9348
2015-01-06,0.676784,29.0,38,318.0,0.8972
2015-01-07,0.741377,18.0,38,302.0,0.9321
2015-01-08,0.816731,28.0,38,317.0,0.9
2015-01-09,0.772937,17.0,38,305.0,0.9366
2015-01-10,0.765787,14.0,38,313.0,0.9493
2015-01-11,0.82404,30.0,38,335.0,0.8993
2015-01-12,0.67318,18.0,38,338.0,0.9402
2015-01-13,0.696099,39.0,38,325.0,0.8646
2015-01-14,1.069603,20.0,38,302.0,0.9245
2015-01-15,1.317527,23.0,38,299.0,0.9122
2015-01-16,1.498266,52.0,38,297.0,0.8
2015-01-17,1.671705,40.0,38,276.0,0.8326
2015-01-18,1.542575,42.0,38,276.0,0.8243
2015-01-19,1.534823,38.0,38,272.0,0.8383
2015-01-20,1.362635,48.0,38,262.0,0.7867
